PRICE,BEDS,TYPE,BATH,PROPERTYSQFT,LATITUDE,LONGITUDE,ZIPCODE,BOROUGH,NEIGHBORHOOD,PRICE_PER_SQFT
330000.0,3.0,House,1.0,2184.207862,40.6604827,-73.9468571,11225,Brooklyn,East Flatbush - Flatbush,151.08452164338925
375000.0,1.0,Co-op,1.0,2184.207862,40.7467824,-73.9119505,11377,Queens,West Queens,171.68695641294232
750000.0,3.0,Co-op,2.0,2184.207862,40.7515899,-73.8865299,11372,Queens,West Queens,343.37391282588464
1350000.0,3.0,Multi-family home,3.0,2184.207862,40.690647,-73.9431579,11221,Brooklyn,Williamsburg - Bushwick,618.0730430865924
599000.0,1.0,Co-op,1.0,755.0,40.7643103,-73.9913297,10019,Manhattan,Chelsea - Clinton,793.3774834437086
1200000.0,6.0,Multi-family home,3.0,2184.207862,40.6943555,-73.8543804,11421,Queens,Southwest Queens,549.3982605214155
1200000.0,6.0,Multi-family home,3.0,2184.207862,40.6943555,-73.8543804,11421,Queens,Southwest Queens,549.3982605214155
749000.0,4.0,House,3.0,2013.0,40.6109749,-74.0710212,10305,Staten Island,Stapleton - St. George,372.0814704421262
1900000.0,6.0,Multi-family home,4.0,2565.0,40.6778716,-73.9615757,11238,Brooklyn,Bedford Stuyvesant - Crown Heights,740.7407407407408
590000.0,3.0,House,1.0,1360.0,40.8642583,-73.8414813,10469,Bronx,Northeast Bronx,433.8235294117647
1395000.0,3.0,Condo,2.0,1494.0,40.705216,-74.0085311,10005,Manhattan,Lower Manhattan,933.7349397590361
1300000.0,14.0,Multi-family home,6.0,5103.0,40.8403844,-73.8478179,10461,Bronx,Pelham - Throgs Neck,254.75210660395845
868000.0,3.0,House,2.0,1452.0,40.7592798,-73.7939528,11358,Queens,Flushing - Clearview,597.7961432506887
1248000.0,6.0,Multi-family home,3.0,2400.0,40.5904715,-73.9441041,11235,Brooklyn,Coney Island - Sheepshead Bay,520.0
1449000.0,7.0,Multi-family home,3.0,2400.0,40.649911,-74.007989,11220,Brooklyn,Sunset Park,603.75
338000.0,1.0,Co-op,1.0,2184.207862,40.7522642,-73.8878675,11372,Queens,West Queens,154.747176713532
270000.0,3.0,House,2.5,1158.0,40.8838997,-73.864167,10467,Bronx,Fordham - Bronx Park,233.16062176165804
765000.0,3.0,House,2.5,2500.0,40.8365023,-73.8919613,10460,Bronx,Crotona - Tremont,306.0
339000.0,1.0,Co-op,1.0,2184.207862,40.7686099,-73.74772,11363,Queens,Bayside - Little Neck,155.20500859729987
1181000.0,2.0,Condo,2.0,1541.0,40.8879309,-73.9121663,10463,Bronx,Kingsbridge - Riverdale,766.3854639844257
219000.0,1.0,Co-op,1.0,2184.207862,40.7288351,-73.8169278,11367,Queens,Fresh Meadows,100.26518254515832
588000.0,3.0,House,1.0,1080.0,40.5887247,-73.9208494,11229,Brooklyn,Coney Island - Sheepshead Bay,544.4444444444445
805000.0,6.0,Multi-family home,2.0,2042.0,40.8527111,-73.9116009,10453,Bronx,Crotona - Tremont,394.2213516160627
929000.0,3.0,House,2.0,1309.0,40.6174291,-73.9615134,11230,Brooklyn,Borough Park,709.7020626432391
649000.0,3.0,House,2.0,1152.0,40.544553,-74.159323,10312,Staten Island,South Beach - Tottenville,563.3680555555555
439900.0,2.0,Co-op,1.0,1000.0,40.7318958,-73.8599645,11374,Queens,Ridgewood - Forest Hills,439.9
2850000.0,3.0,Co-op,2.0,2184.207862,40.7282135,-73.9990284,10012,Manhattan,Greenwich Village - SoHo,1304.8208687383617
358000.0,2.0,Co-op,1.0,2184.207862,40.7856799,-73.7816,11360,Queens,Flushing - Clearview,163.90381438888895
299000.0,1.0,Co-op,1.0,2184.207862,40.7220791,-73.8436959,11375,Queens,Ridgewood - Forest Hills,136.89173324658603
1389000.0,7.0,House,2.0,2184.207862,40.5943151,-73.9602134,11223,Brooklyn,Coney Island - Sheepshead Bay,635.9284865535384
459999.0,1.0,House,1.0,640.0,40.8426371,-73.8168754,10465,Bronx,Pelham - Throgs Neck,718.7484375
1999000.0,4.0,House,2.0,2600.0,40.5908362,-74.1019957,10304,Staten Island,Stapleton - St. George,768.8461538461538
2395000.0,5.0,Townhouse,2.5,2560.0,40.6848322,-73.9220551,11233,Brooklyn,Bedford Stuyvesant - Crown Heights,935.546875
1180000.0,6.0,Multi-family home,5.0,1810.0,40.793158,-73.8419309,11356,Queens,Flushing - Clearview,651.9337016574585
650000.0,2.0,Co-op,2.0,1200.0,40.7216499,-73.84119,11375,Queens,Ridgewood - Forest Hills,541.6666666666666
589000.0,2.0,Co-op,2.0,1100.0,40.6120095,-74.0345805,11209,Brooklyn,Bensonhurst - Bay Ridge,535.4545454545455
515000.0,3.0,House,1.0,882.0,40.6842823,-73.7278575,11411,Queens,Southeast Queens,583.9002267573696
750000.0,2.0,Multi-family home,3.0,1530.0,40.6132884,-74.128148,10314,Staten Island,Willowbrook,490.19607843137254
1499999.0,2.0,Condo,2.0,901.0,40.7718553,-73.9799842,10023,Manhattan,Upper West Side,1664.8157602663707
1525000.0,3.0,House,2.5,2572.0,40.6349015,-73.9563944,11210,Brooklyn,East Flatbush - Flatbush,592.9237947122862
1395000.0,1.0,Condo,1.0,2184.207862,40.7467155,-74.0024044,10011,Manhattan,Chelsea - Clinton,638.6754778561454
900000.0,5.0,Multi-family home,3.0,2487.0,40.8533225,-73.9171752,10453,Bronx,Crotona - Tremont,361.8817852834741
1099999.0,4.0,Townhouse,2.0,1874.0,40.5975478,-73.9504503,11229,Brooklyn,Coney Island - Sheepshead Bay,586.9791889007471
199000.0,1.0,Co-op,1.0,2184.207862,40.7166575,-73.8111887,11435,Queens,Jamaica,91.10854486980139
1495000.0,4.0,Co-op,4.0,2600.0,40.764197,-73.960624,10065,Unknown,Unknown,575.0
869000.0,3.0,Townhouse,2.0,2184.207862,40.6191897,-73.939392,11234,Brooklyn,Canarsie - Flatlands,397.85590699425836
239000.0,3.0,Co-op,1.0,450.0,40.6141658,-74.0353827,11209,Brooklyn,Bensonhurst - Bay Ridge,531.1111111111111
2350000.0,6.0,Multi-family home,4.0,2700.0,40.7832315,-73.7958397,11357,Queens,Flushing - Clearview,870.3703703703703
1788000.0,4.0,House,4.0,2716.0,40.7661326,-73.7627478,11361,Queens,Bayside - Little Neck,658.321060382916
325000.0,4.0,Co-op,1.0,2184.207862,40.8214364,-73.9403013,10030,Manhattan,Central Harlem - Morningside Heights,148.79536222455002
299900.0,1.0,Condo,1.0,525.0,40.8808246,-73.9173093,10463,Bronx,Kingsbridge - Riverdale,571.2380952380952
439999.0,1.0,Co-op,2.0,1215.0,40.7564761,-73.7212008,11005,Queens,Southeast Queens,362.1390946502058
899000.0,4.0,House,2.0,1224.0,40.5985336,-74.127001,10314,Staten Island,Willowbrook,734.4771241830065
1895000.0,5.0,Townhouse,4.0,2400.0,40.6785459,-74.0112783,11231,Brooklyn,Downtown - Heights - Park Slope,789.5833333333334
759000.0,3.0,Condo,2.0,2184.207862,40.5958861,-73.7436025,11691,Queens,Rockaway,347.4943997797953
1590000.0,5.0,Multi-family home,4.0,2880.0,40.7533323,-73.8951855,11372,Queens,West Queens,552.0833333333334
234900.0,1.0,Co-op,1.0,753.0,40.7577991,-73.7159564,11005,Queens,Southeast Queens,311.9521912350598
675000.0,2.0,Co-op,1.0,2184.207862,40.7513999,-73.88839,11372,Queens,West Queens,309.0365215432962
1500000.0,3.0,Multi-family home,2.0,2000.0,40.7223911,-73.9355458,11222,Brooklyn,Greenpoint,750.0
2300000.0,3.0,Multi-family home,2.5,21000.0,40.878193,-73.8818068,10467,Bronx,Fordham - Bronx Park,109.52380952380952
1075000.0,5.0,Multi-family home,4.0,2905.0,40.5890901,-73.8022167,11692,Queens,Rockaway,370.05163511187607
1325000.0,5.0,Multi-family home,2.0,2208.0,40.6697911,-73.9348558,11213,Brooklyn,Bedford Stuyvesant - Crown Heights,600.0905797101449
525000.0,2.0,Co-op,1.0,1000.0,40.6393755,-74.0352909,11220,Brooklyn,Sunset Park,525.0
385000.0,2.0,Co-op,2.0,2184.207862,40.7839472,-73.774951,11360,Queens,Flushing - Clearview,176.2652752506208
199000.0,1.0,Co-op,1.0,2184.207862,40.7771999,-73.9073699,11105,Queens,Long Island City - Astoria,91.10854486980139
670000.0,2.0,Co-op,2.0,2184.207862,40.7843012,-73.7761962,11360,Queens,Flushing - Clearview,306.74736212445697
975000.0,3.0,House,2.0,2184.207862,40.7187283,-73.7613065,11423,Queens,Jamaica,446.3860866736501
799000.0,3.0,House,2.5,2184.207862,40.552406,-74.1441129,10308,Staten Island,South Beach - Tottenville,365.80767513050915
305000.0,2.0,Co-op,1.0,600.0,40.7767119,-73.9077637,11105,Queens,Long Island City - Astoria,508.3333333333333
299999.0,3.0,House,1.0,2184.207862,40.5637297,-74.0993229,10306,Staten Island,South Beach - Tottenville,137.3491072984701
1980000.0,5.0,House,2.0,2652.0,40.6253464,-74.036404,11209,Brooklyn,Bensonhurst - Bay Ridge,746.606334841629
1299000.0,5.0,Multi-family home,2.0,2184.207862,40.658549,-73.9981704,11232,Brooklyn,Sunset Park,594.7236170144322
140000.0,1.0,Co-op,1.0,2184.207862,40.8260352,-73.9256625,10451,Bronx,High Bridge - Morrisania,64.09646372749847
279000.0,1.0,Co-op,1.0,2184.207862,40.7282899,-73.8472,11375,Queens,Ridgewood - Forest Hills,127.7350955712291
1995000.0,2.0,Condo,2.0,1562.0,40.7845327,-73.9789122,10024,Manhattan,Upper West Side,1277.2087067861717
329000.0,2.0,Co-op,1.0,2184.207862,40.7389649,-73.7774313,11365,Queens,Fresh Meadows,150.6266897596214
750000.0,1.0,Condo,1.0,943.0,40.6870254,-74.0004951,11231,Brooklyn,Downtown - Heights - Park Slope,795.3340402969247
999990.0,6.0,Multi-family home,4.0,2184.207862,40.7118837,-73.742941,11429,Queens,Southeast Queens,457.8273054490085
430000.0,3.0,Co-op,1.0,2184.207862,40.7482797,-73.9715473,10017,Manhattan,Gramercy Park - Murray Hill,196.8677100201739
599000.0,3.0,House,2.0,1052.0,40.8750212,-73.8547365,10469,Bronx,Northeast Bronx,569.3916349809886
175000.0,1.0,Co-op,1.0,800.0,40.5980473,-73.9354323,11229,Brooklyn,Coney Island - Sheepshead Bay,218.75
999000.0,4.0,House,4.0,3570.0,40.5898663,-74.1515902,10314,Staten Island,Willowbrook,279.83193277310926
1335000.0,3.0,Townhouse,2.0,2184.207862,40.689193,-73.9397249,11221,Brooklyn,Williamsburg - Bushwick,611.2055648300748
849999.0,2.0,House,2.0,1365.0,40.562056,-74.1052535,10306,Staten Island,South Beach - Tottenville,622.7098901098901
136999.0,1.0,Co-op,1.0,750.0,40.8533818,-73.8651554,10462,Bronx,Pelham - Throgs Neck,182.66533333333334
699000.0,2.0,Condo,2.0,1320.0,40.5780382,-73.8366684,11694,Queens,Rockaway,529.5454545454545
329000.0,1.0,Co-op,1.0,2184.207862,40.8544444,-73.9377977,10033,Manhattan,Washington Heights - Inwood,150.6266897596214
825000.0,1.0,Co-op,1.0,750.0,40.7468058,-73.9797483,10016,Manhattan,Gramercy Park - Murray Hill,1100.0
685000.0,1.0,Co-op,1.0,2184.207862,40.6752414,-73.9729777,11217,Brooklyn,Downtown - Heights - Park Slope,313.61484038097467
189000.0,1.0,Co-op,1.0,2184.207862,40.7109831,-73.7970163,11432,Queens,Jamaica,86.53022603212294
408000.0,1.0,Condo,1.0,787.0,40.5856282,-73.9879851,11214,Brooklyn,Bensonhurst - Bay Ridge,518.4243964421855
559000.0,1.0,Condo,1.0,830.0,40.5795498,-73.9658695,11235,Brooklyn,Coney Island - Sheepshead Bay,673.4939759036145
379000.0,2.0,Co-op,1.0,1000.0,40.6211681,-73.9559582,11230,Brooklyn,Borough Park,379.0
815000.0,1.0,Co-op,1.0,630.0,40.7400376,-73.9876681,10010,Manhattan,Gramercy Park - Murray Hill,1293.6507936507937
599000.0,2.0,Co-op,2.0,1200.0,40.6186895,-74.032363,11209,Brooklyn,Bensonhurst - Bay Ridge,499.1666666666667
280000.0,2.0,Co-op,2.0,975.0,40.8651305,-73.9068012,10468,Bronx,Fordham - Bronx Park,287.1794871794872
875000.0,9.0,Multi-family home,6.0,5712.0,40.6488068,-73.9293919,11203,Brooklyn,East Flatbush - Flatbush,153.18627450980392
310000.0,2.0,Co-op,1.0,2184.207862,40.7318363,-73.8270224,11367,Queens,Fresh Meadows,141.92788396803232
1299900.0,6.0,Townhouse,4.0,2504.0,40.636611,-74.150256,10303,Staten Island,Port Richmond,519.129392971246
2225000.0,2.0,Condo,2.0,1420.0,40.744042,-73.9755798,10016,Manhattan,Gramercy Park - Murray Hill,1566.9014084507041
1530000.0,2.0,Condo,2.0,1229.0,40.7102454,-73.9682413,11211,Brooklyn,Greenpoint,1244.914564686737
594900.0,3.0,House,2.0,1224.0,40.63818,-73.9071525,11236,Brooklyn,Canarsie - Flatlands,486.02941176470586
1080000.0,8.0,Multi-family home,5.0,2184.207862,40.8167119,-73.8127515,10465,Bronx,Pelham - Throgs Neck,494.4584344692739
1399888.0,7.0,Multi-family home,4.0,3682.0,40.612845,-73.9182251,11234,Brooklyn,Canarsie - Flatlands,380.1977186311787
575000.0,2.0,Co-op,2.0,2184.207862,40.7287304,-73.8540818,11374,Queens,Ridgewood - Forest Hills,263.2533331665116
850000.0,1.0,Co-op,1.0,2184.207862,40.7343573,-74.0073312,10014,Manhattan,Greenwich Village - SoHo,389.1571012026693
1288000.0,3.0,Townhouse,2.0,2184.207862,40.6208518,-74.0133836,11228,Brooklyn,Bensonhurst - Bay Ridge,589.687466292986
309000.0,1.0,Co-op,2.0,1074.0,40.7577974,-73.7159601,11005,Queens,Southeast Queens,287.70949720670393
999000.0,3.0,Co-op,1.0,2184.207862,40.7983784,-73.9712947,10025,Manhattan,Upper West Side,457.37405188407837
2700000.0,5.0,House,2.0,2690.0,40.5801404,-73.9494604,11235,Brooklyn,Coney Island - Sheepshead Bay,1003.7174721189591
399000.0,3.0,Co-op,2.0,2184.207862,40.8102659,-73.9382868,10037,Manhattan,Central Harlem - Morningside Heights,182.67492162337064
554900.0,3.0,House,2.0,1890.0,40.8849291,-73.8613097,10467,Bronx,Fordham - Bronx Park,293.5978835978836
399000.0,1.0,Condo,1.0,561.0,40.5839568,-73.9420847,11235,Brooklyn,Coney Island - Sheepshead Bay,711.2299465240642
675000.0,2.0,Condo,2.0,904.0,40.7324713,-73.8670804,11374,Queens,Ridgewood - Forest Hills,746.6814159292036
225000.0,1.0,Co-op,1.0,2184.207862,40.7864852,-73.8017612,11357,Queens,Flushing - Clearview,103.0121738477654
999999.0,3.0,Multi-family home,2.0,2184.207862,40.7392278,-73.8677036,11373,Queens,West Queens,457.83142593596244
164999.0,3.0,Condo,1.0,400.0,40.6449121,-74.0787385,10301,Staten Island,Stapleton - St. George,412.4975
235000.0,1.0,Co-op,1.0,2184.207862,40.7123992,-73.8339305,11415,Queens,Southwest Queens,107.59049268544386
715000.0,3.0,Co-op,1.0,983.0,40.7329326,-73.9858654,10003,Manhattan,Union Square - Lower East Side,727.3652085452696
565000.0,2.0,Co-op,1.0,2184.207862,40.7108846,-73.9496434,11206,Brooklyn,Williamsburg - Bushwick,258.67501432883313
1650000.0,7.0,Townhouse,6.0,2184.207862,40.8290653,-73.9463359,10031,Manhattan,Washington Heights - Inwood,755.4226082169463
1200000.0,2.0,Co-op,2.0,1100.0,40.6533033,-73.9730719,11218,Brooklyn,Borough Park,1090.909090909091
1049000.0,2.0,Co-op,1.0,2184.207862,40.7316025,-74.0100989,10014,Manhattan,Greenwich Village - SoHo,480.2656460724707
949900.0,4.0,House,2.0,1680.0,40.6217558,-74.1413145,10302,Staten Island,Port Richmond,565.4166666666666
1199000.0,6.0,Multi-family home,3.0,2184.207862,40.711017,-73.8723608,11379,Queens,Ridgewood - Forest Hills,548.9404286376476
1049000.0,2.0,Co-op,1.0,2184.207862,40.7316025,-74.0100989,10014,Manhattan,Greenwich Village - SoHo,480.2656460724707
949900.0,4.0,House,2.0,1680.0,40.6217558,-74.1413145,10302,Staten Island,Port Richmond,565.4166666666666
1199000.0,6.0,Multi-family home,3.0,2184.207862,40.711017,-73.8723608,11379,Queens,Ridgewood - Forest Hills,548.9404286376476
849000.0,3.0,Townhouse,2.0,1296.0,40.7149915,-73.8775275,11379,Queens,Ridgewood - Forest Hills,655.0925925925926
999000.0,4.0,Multi-family home,3.0,2184.207862,40.7148444,-73.9102315,11378,Queens,West Queens,457.37405188407837
1280000.0,9.0,Multi-family home,6.0,2184.207862,40.7468366,-73.8644973,11368,Queens,West Queens,586.0248112228431
560000.0,1.0,Co-op,1.0,700.0,40.7467649,-73.976998,10016,Manhattan,Gramercy Park - Murray Hill,800.0
1450000.0,5.0,Multi-family home,4.0,3252.0,40.5504262,-74.186404,10312,Staten Island,South Beach - Tottenville,445.87945879458795
1599000.0,5.0,Multi-family home,3.0,2424.0,40.6062747,-73.9157858,11234,Brooklyn,Canarsie - Flatlands,659.6534653465346
255000.0,1.0,Co-op,1.0,650.0,40.7291499,-73.84944,11375,Queens,Ridgewood - Forest Hills,392.3076923076923
995000.0,2.0,Co-op,2.0,2184.207862,40.747844,-74.00189,10001,Manhattan,Chelsea - Clinton,455.542724349007
995000.0,2.0,Co-op,2.0,2184.207862,40.747844,-74.00189,10001,Manhattan,Chelsea - Clinton,455.542724349007
569000.0,2.0,Co-op,2.0,2184.207862,40.7337965,-73.8620837,11374,Queens,Ridgewood - Forest Hills,260.5063418639045
398000.0,3.0,Co-op,1.0,2184.207862,40.7753841,-73.90928,11105,Queens,Long Island City - Astoria,182.21708973960278
799999.0,3.0,House,4.0,2337.0,40.513375,-74.202668,10309,Staten Island,South Beach - Tottenville,342.31878476679503
619999.0,3.0,House,2.0,2184.207862,40.6603335,-73.9008479,11212,Brooklyn,Bedford Stuyvesant - Crown Heights,283.8553101041809
198000.0,1.0,Condo,1.0,1000.0,40.6189484,-74.1071576,10301,Staten Island,Stapleton - St. George,198.0
485000.0,2.0,House,1.0,560.0,40.585215,-73.937245,11235,Brooklyn,Coney Island - Sheepshead Bay,866.0714285714286
859000.0,3.0,House,2.0,2184.207862,40.621997,-73.905326,11234,Brooklyn,Canarsie - Flatlands,393.2775881565799
359000.0,2.0,Co-op,1.0,2184.207862,40.7838199,-73.78072,11360,Queens,Flushing - Clearview,164.3616462726568
725000.0,2.0,Co-op,2.0,2184.207862,40.7512999,-73.88932,11372,Queens,West Queens,331.92811573168854
575000.0,2.0,Co-op,1.0,2184.207862,40.7493599,-73.91745,11104,Queens,Long Island City - Astoria,263.2533331665116
1288000.0,5.0,Multi-family home,5.0,2500.0,40.7374104,-73.9002424,11377,Queens,West Queens,515.2
589000.0,2.0,House,2.0,1808.0,40.5383835,-74.1433088,10308,Staten Island,South Beach - Tottenville,325.77433628318585
239000.0,1.0,Co-op,1.0,2184.207862,40.7318103,-73.8443526,11375,Queens,Ridgewood - Forest Hills,109.42182022051524
2050000.0,7.0,Townhouse,4.0,5200.0,40.8003622,-73.9373581,10035,Manhattan,East Harlem,394.2307692307692
259000.0,3.0,Co-op,1.0,250.0,40.750236,-73.9707571,10017,Manhattan,Gramercy Park - Murray Hill,1036.0
900000.0,2.0,Co-op,2.0,2184.207862,40.7819299,-73.9807097,10024,Manhattan,Upper West Side,412.0486953910616
219000.0,3.0,Co-op,1.0,550.0,40.621071,-73.969227,11230,Brooklyn,Borough Park,398.1818181818182
1795000.0,3.0,Condo,2.0,1773.0,40.810446,-73.943187,10027,Manhattan,Central Harlem - Morningside Heights,1012.4083474337282
2290000.0,4.0,Multi-family home,5.0,2184.207862,40.7869532,-73.7833849,11360,Queens,Flushing - Clearview,1048.4350138283678
699000.0,2.0,Condo,2.0,1519.0,40.8163359,-73.9434447,10030,Manhattan,Central Harlem - Morningside Heights,460.17116524028967
998000.0,3.0,House,2.0,2184.207862,40.7288044,-73.7772174,11423,Queens,Jamaica,456.91622000031055
1100000.0,3.0,House,2.5,2184.207862,40.6143817,-73.9525027,11210,Brooklyn,East Flatbush - Flatbush,503.61507214463086
2198888.0,11.0,Multi-family home,6.0,2184.207862,40.7047192,-73.9112269,11385,Queens,Ridgewood - Forest Hills,1006.7210352345119
425000.0,3.0,Co-op,2.0,1300.0,40.7379227,-73.8470718,11375,Queens,Ridgewood - Forest Hills,326.9230769230769
2750000.0,3.0,Condo,3.0,2782.0,40.6811053,-74.0098135,11231,Brooklyn,Downtown - Heights - Park Slope,988.4974838245867
279999.0,1.0,Co-op,1.0,790.0,40.5844399,-73.9316116,11235,Brooklyn,Coney Island - Sheepshead Bay,354.4291139240506
715000.0,3.0,House,2.0,2184.207862,40.6951138,-73.8648093,11421,Queens,Southwest Queens,327.34979689401007
980000.0,3.0,Condo,3.0,1574.0,40.6050673,-73.9776246,11223,Brooklyn,Coney Island - Sheepshead Bay,622.6175349428208
949000.0,6.0,Multi-family home,3.0,2184.207862,40.7099626,-73.7608766,11423,Queens,Jamaica,434.4824576956861
1600000.0,4.0,Co-op,2.0,2350.0,40.7048255,-74.0118183,10004,Manhattan,Lower Manhattan,680.8510638297872
640000.0,2.0,Co-op,1.0,2184.207862,40.7301239,-73.9834424,10009,Manhattan,Union Square - Lower East Side,293.01240561142157
1299999.0,7.0,Multi-family home,5.0,2184.207862,40.627685,-73.918487,11234,Brooklyn,Canarsie - Flatlands,595.1809910663163
250000.0,1.0,Co-op,2.0,740.0,40.9127295,-73.9022248,10471,Bronx,Kingsbridge - Riverdale,337.8378378378378
1350000.0,7.0,Multi-family home,4.0,2800.0,40.7424208,-73.8687143,11373,Queens,West Queens,482.14285714285717
309000.0,1.0,Co-op,1.0,850.0,40.7291499,-73.84944,11375,Queens,Ridgewood - Forest Hills,363.52941176470586
914999.0,4.0,House,2.0,2184.207862,40.790645,-73.846559,11356,Queens,Flushing - Clearview,418.91571581569553
600000.0,3.0,Condo,1.0,2184.207862,40.7602412,-73.9954328,10036,Manhattan,Chelsea - Clinton,274.69913026070776
1750000.0,4.0,House,3.0,3225.0,40.633166,-74.0303565,11209,Brooklyn,Bensonhurst - Bay Ridge,542.6356589147287
950000.0,3.0,Condo,2.0,1401.0,40.6050673,-73.9776246,11223,Brooklyn,Coney Island - Sheepshead Bay,678.0870806566738
850000.0,5.0,Multi-family home,3.0,2184.207862,40.6742588,-73.8767881,11208,Brooklyn,East New York,389.1571012026693
1050000.0,3.0,House,2.0,1870.0,40.8325495,-73.8167031,10465,Bronx,Pelham - Throgs Neck,561.4973262032086
1390000.0,4.0,Condo,3.0,1950.0,40.6259793,-73.9821859,11204,Brooklyn,Borough Park,712.8205128205128
400000.0,3.0,Co-op,1.0,2184.207862,40.7257358,-74.0017575,10012,Manhattan,Greenwich Village - SoHo,183.1327535071385
750000.0,3.0,House,2.0,2184.207862,40.6743844,-73.8184378,11420,Queens,Southwest Queens,343.37391282588464
529000.0,2.0,Co-op,2.0,1200.0,40.7438826,-73.8873872,11373,Queens,West Queens,440.8333333333333
1328888.0,3.0,House,2.0,1440.0,40.6094603,-73.9831636,11204,Brooklyn,Borough Park,922.8388888888888
478888.0,2.0,Townhouse,2.0,1159.0,40.5872305,-74.1641299,10314,Staten Island,Willowbrook,413.190681622088
1350000.0,1.0,Condo,1.0,850.0,40.7711516,-73.9646688,10021,Manhattan,Upper East Side,1588.235294117647
2250000.0,2.0,Co-op,2.0,2184.207862,40.7373809,-74.0040989,10014,Manhattan,Greenwich Village - SoHo,1030.121738477654
728000.0,2.0,House,1.0,1440.0,40.7731565,-73.8027586,11358,Queens,Flushing - Clearview,505.55555555555554
239900.0,1.0,Co-op,1.0,2184.207862,40.7828417,-73.8000905,11357,Queens,Flushing - Clearview,109.83386891590631
2750000.0,2.0,Condo,2.0,1892.0,40.7345957,-73.9855511,10003,Manhattan,Union Square - Lower East Side,1453.4883720930231
2095000.0,2.0,Condo,2.0,1600.0,40.7603031,-73.9610497,10022,Manhattan,Gramercy Park - Murray Hill,1309.375
199900.0,3.0,Co-op,1.0,550.0,40.7291499,-73.84944,11375,Queens,Ridgewood - Forest Hills,363.45454545454544
2500000.0,3.0,Co-op,3.0,2184.207862,40.7821377,-73.9824061,10023,Manhattan,Upper West Side,1144.5797094196155
1399999.0,4.0,Multi-family home,4.0,2776.0,40.5365656,-74.1839422,10312,Staten Island,South Beach - Tottenville,504.3224063400576
2300000.0,3.0,House,2.0,2800.0,40.7903373,-73.8420291,11356,Queens,Flushing - Clearview,821.4285714285714
735000.0,3.0,House,2.0,2184.207862,40.6787631,-73.8121482,11420,Queens,Southwest Queens,336.506434569367
399990.0,2.0,Co-op,1.0,1000.0,40.7213566,-73.8414009,11375,Queens,Ridgewood - Forest Hills,399.99
850000.0,3.0,Multi-family home,3.0,2646.0,40.5786954,-73.9626508,11235,Brooklyn,Coney Island - Sheepshead Bay,321.2396069538927
215000.0,3.0,Co-op,1.0,625.0,40.7318415,-73.8574816,11374,Queens,Ridgewood - Forest Hills,344.0
199900.0,3.0,Co-op,1.0,550.0,40.7291499,-73.84944,11375,Queens,Ridgewood - Forest Hills,363.45454545454544
130000.0,1.0,Co-op,1.0,720.0,40.8527259,-73.8670374,10462,Bronx,Pelham - Throgs Neck,180.55555555555554
1195000.0,3.0,Co-op,2.0,2184.207862,40.7992102,-73.9695499,10025,Manhattan,Upper West Side,547.1091011025762
679000.0,1.0,Co-op,1.0,2184.207862,40.853549,-73.9392769,10033,Manhattan,Washington Heights - Inwood,310.8678490783676
690000.0,2.0,Condo,2.0,942.0,40.6088021,-73.9805695,11204,Brooklyn,Borough Park,732.484076433121
185000.0,2.0,Co-op,1.0,854.0,40.5977235,-73.9352176,11229,Brooklyn,Coney Island - Sheepshead Bay,216.62763466042153
928888.0,4.0,Multi-family home,2.0,1480.0,40.787297,-73.848086,11356,Queens,Flushing - Clearview,627.627027027027
780000.0,2.0,Condo,2.0,955.0,40.7565584,-73.8317042,11355,Queens,Flushing - Clearview,816.7539267015707
1190000.0,3.0,House,2.0,1360.0,40.6214197,-74.0328467,11209,Brooklyn,Bensonhurst - Bay Ridge,875.0
1400000.0,2.0,Co-op,2.0,2184.207862,40.7776749,-73.9829506,10023,Manhattan,Upper West Side,640.9646372749847
599000.0,2.0,Co-op,1.0,1100.0,40.7487581,-73.9782786,10016,Manhattan,Gramercy Park - Murray Hill,544.5454545454545
639999.0,3.0,Condo,2.0,1180.0,40.8874214,-73.9034179,10463,Bronx,Kingsbridge - Riverdale,542.3720338983051
799000.0,1.0,Co-op,1.0,2184.207862,40.7536573,-73.9975607,10001,Manhattan,Chelsea - Clinton,365.80767513050915
749000.0,3.0,House,2.0,1600.0,40.544867,-74.159159,10312,Staten Island,South Beach - Tottenville,468.125
2700000.0,2.0,Co-op,2.0,2184.207862,40.7340159,-73.9946266,10003,Manhattan,Union Square - Lower East Side,1236.1460861731848
2235000.0,3.0,House,4.0,2750.0,40.577846,-73.946577,11235,Brooklyn,Coney Island - Sheepshead Bay,812.7272727272727
620000.0,3.0,House,2.0,1400.0,40.8464353,-73.8358298,10461,Bronx,Pelham - Throgs Neck,442.85714285714283
1695000.0,4.0,Co-op,4.0,2184.207862,40.7088048,-74.009407,10005,Manhattan,Lower Manhattan,776.0250429864993
1999999.0,3.0,Condo,2.0,1865.0,40.7213959,-73.9430921,11222,Brooklyn,Greenpoint,1072.3855227882038
1150000.0,2.0,Condo,2.0,1850.0,40.7878758,-73.786717,11360,Queens,Flushing - Clearview,621.6216216216217
339000.0,2.0,Co-op,1.0,822.0,40.8224967,-73.8110903,10465,Bronx,Pelham - Throgs Neck,412.40875912408757
1390000.0,5.0,House,2.0,2184.207862,40.7358829,-73.8988063,11377,Queens,West Queens,636.3863184373063
938000.0,3.0,House,2.0,1836.0,40.772306,-73.8896045,11370,Queens,West Queens,510.89324618736384
